지점,지점명,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
113,인천공항,2026-02-15 02:00,260,2,,3000,10,8,8,,,,7,,,,700,,,,5.6,3.8,1018.2,1017.4,
113,인천공항,2026-02-15 03:00,280,4,,2500,10,8,8,,,,7,,,,600,,,,5.7,3.8,1018.7,1017.8,
113,인천공항,2026-02-15 04:00,270,4,,2500,10,7,7,,,,7,,,,1500,,,,4.7,3.3,1018.7,1017.8,
113,인천공항,2026-02-15 05:00,320,7,,2000,10,8,8,,,,7,,,,1500,,,,3.7,3.1,1019.1,1018.3,
113,인천공항,2026-02-15 06:00,290,4,,1200,10,8,8,,,,7,,,,1600,,,,2.7,2.1,1019.4,1018.6,
113,인천공항,2026-02-15 07:00,330,2,,1200,41,8,2,8,,,7,6,,,100,2500,,,2.6,2.5,1019.9,1019,
113,인천공항,2026-02-15 08:00,300,4,,1600,10,7,7,,,,6,,,,2500,,,,3.1,2.9,1020.6,1019.7,
113,인천공항,2026-02-15 09:00,290,5,,1600,10,7,7,,,,6,,,,2500,,,,4.1,3.1,1021.3,1020.4,
113,인천공항,2026-02-15 10:00,320,9,,3000,10,7,7,,,,6,,,,2500,,,,5.7,2.8,1021.7,1020.9,
113,인천공항,2026-02-15 11:00,320,13,,4000,10,1,1,,,,0,,,,18000,,,,6.5,1.7,1021.7,1020.8,
113,인천공항,2026-02-15 12:00,310,11,,4000,5,1,1,,,,0,,,,18000,,,,7.6,-.2,1021.2,1020.3,
113,인천공항,2026-02-15 13:00,270,13,,10000,,0,,,,,,,,,,,,,8,-2.5,1020.9,1020,
113,인천공항,2026-02-15 14:00,280,14,,10000,,0,,,,,,,,,,,,,7.1,-5.1,1021.3,1020.4,
113,인천공항,2026-02-15 15:00,280,15,,10000,,0,,,,,,,,,,,,,6.5,-4.1,1021.3,1020.5,
113,인천공항,2026-02-15 16:00,290,16,,10000,,0,,,,,,,,,,,,,6.1,-4.8,1021.3,1020.5,
113,인천공항,2026-02-15 17:00,300,12,,10000,,0,,,,,,,,,,,,,4.8,-6.4,1021.1,1020.2,
113,인천공항,2026-02-15 18:00,300,12,,10000,,6,6,,,,0,,,,20000,,,,3.1,-5,1021.7,1020.8,
113,인천공항,2026-02-15 19:00,310,6,,10000,,6,6,,,,0,,,,20000,,,,1.7,-5,1022.7,1021.8,
113,인천공항,2026-02-15 20:00,320,14,,10000,,6,2,6,,,3,0,,,15000,20000,,,1.5,-5.9,1023.4,1022.5,
113,인천공항,2026-02-15 21:00,310,17,,10000,,2,2,,,,3,,,,15000,,,,.8,-6.1,1023.9,1023.1,
113,인천공항,2026-02-15 22:00,310,7,,10000,,0,,,,,,,,,,,,,0,-7,1024.4,1023.5,
113,인천공항,2026-02-15 23:00,320,12,,10000,,1,1,,,,3,,,,11000,,,,0,-8.7,1024.2,1023.3,
113,인천공항,2026-02-16 00:00,320,12,,10000,,0,,,,,,,,,,,,,-.8,-7.3,1024.2,1023.3,
113,인천공항,2026-02-16 01:00,310,11,,10000,,5,5,,,,0,,,,18000,,,,-.6,-6.8,1024,1023.2,
113,인천공항,2026-02-16 02:00,310,11,,10000,,7,7,,,,0,,,,19000,,,,-.3,-7.3,1024.4,1023.5,
113,인천공항,2026-02-16 03:00,320,12,,10000,,7,7,,,,0,,,,20000,,,,-.5,-7.9,1025,1024.1,
113,인천공항,2026-02-16 04:00,320,12,,10000,,7,7,,,,0,,,,20000,,,,-.6,-9.5,1024.6,1023.7,
113,인천공항,2026-02-16 05:00,350,9,,10000,,7,7,,,,0,,,,20000,,,,-.6,-10.5,1024.5,1023.6,
113,인천공항,2026-02-16 06:00,340,12,,10000,,7,7,,,,0,,,,20000,,,,-1,-10.3,1025.3,1024.4,
113,인천공항,2026-02-16 07:00,340,12,,10000,,2,2,,,,0,,,,20000,,,,-1.6,-10.5,1025.7,1024.8,
113,인천공항,2026-02-16 08:00,340,11,,10000,,2,2,,,,0,,,,20000,,,,-1.7,-10.4,1026.1,1025.2,
113,인천공항,2026-02-16 09:00,340,9,,10000,,1,1,,,,0,,,,20000,,,,-.6,-9.8,1026.6,1025.8,
113,인천공항,2026-02-16 10:00,330,8,,10000,,1,1,,,,0,,,,20000,,,,.5,-9.5,1026.7,1025.9,
113,인천공항,2026-02-16 11:00,310,7,,10000,,1,1,,,,0,,,,20000,,,,1.4,-9.1,1026.7,1025.8,
113,인천공항,2026-02-16 12:00,300,9,,10000,,1,1,,,,0,,,,20000,,,,2.2,-8.9,1026.1,1025.2,
113,인천공항,2026-02-16 13:00,310,11,,10000,,1,1,,,,0,,,,20000,,,,2.7,-8.2,1025,1024.1,
113,인천공항,2026-02-16 14:00,320,13,,10000,,1,1,,,,0,,,,20000,,,,3.6,-8.4,1024.2,1023.3,
113,인천공항,2026-02-16 15:00,310,10,,10000,,1,1,,,,0,,,,20000,,,,4.5,-9.2,1024.1,1023.2,
113,인천공항,2026-02-16 16:00,290,11,,10000,,1,1,,,,0,,,,20000,,,,4.6,-7.7,1024,1023.1,
113,인천공항,2026-02-16 17:00,280,12,,10000,,1,1,,,,0,,,,20000,,,,3.4,-4.9,1024.2,1023.3,
113,인천공항,2026-02-16 18:00,270,10,,10000,,2,2,,,,0,,,,20000,,,,2,-4.7,1024.8,1024,
113,인천공항,2026-02-16 19:00,290,7,,10000,,3,3,,,,0,,,,20000,,,,.2,-4.8,1025.2,1024.3,
113,인천공항,2026-02-16 20:00,320,10,,10000,,5,5,,,,0,,,,20000,,,,1,-5.7,1025.4,1024.5,
113,인천공항,2026-02-16 21:00,320,11,,10000,,3,3,,,,0,,,,20000,,,,.2,-5.2,1025.6,1024.7,
113,인천공항,2026-02-16 22:00,310,8,,10000,,2,2,,,,0,,,,20000,,,,-.7,-5.6,1025.8,1024.9,
113,인천공항,2026-02-16 23:00,320,6,,10000,,0,,,,,,,,,,,,,-.7,-8.1,1025.9,1025,
113,인천공항,2026-02-17 00:00,340,7,,10000,,0,,,,,,,,,,,,,-2.4,-8,1025.6,1024.7,
113,인천공항,2026-02-17 01:00,320,4,,10000,,0,,,,,,,,,,,,,-1.4,-7.3,1025.6,1024.7,
113,인천공항,2026-02-17 02:00,280,4,,10000,,0,,,,,,,,,,,,,-2.2,-7.9,1025.9,1025,
113,인천공항,2026-02-17 03:00,220,2,,10000,,2,2,,,,0,,,,18000,,,,-2.7,-7.8,1026,1025.1,
113,인천공항,2026-02-17 04:00,310,8,,10000,,0,,,,,,,,,,,,,-2.5,-7.3,1025.5,1024.6,
113,인천공항,2026-02-17 05:00,320,8,,10000,,0,,,,,,,,,,,,,-2.7,-8,1025.3,1024.4,
113,인천공항,2026-02-17 06:00,320,6,,10000,,0,,,,,,,,,,,,,-4.2,-7.9,1025,1024.1,
113,인천공항,2026-02-17 07:00,320,6,,10000,,0,,,,,,,,,,,,,-5.3,-8.6,1024.8,1023.9,
113,인천공항,2026-02-17 08:00,360,4,,10000,,0,,,,,,,,,,,,,-2.4,-6.3,1025.3,1024.4,
113,인천공항,2026-02-17 09:00,340,2,,10000,,0,,,,,,,,,,,,,.1,-5.5,1025.5,1024.6,
113,인천공항,2026-02-17 10:00,180,2,,10000,,0,,,,,,,,,,,,,2.2,-7.2,1025.1,1024.2,
113,인천공항,2026-02-17 11:00,260,4,,10000,,0,,,,,,,,,,,,,3.2,-8.5,1025,1024.1,
113,인천공항,2026-02-17 12:00,270,5,,10000,,0,,,,,,,,,,,,,3.7,-10.3,1024.5,1023.6,
113,인천공항,2026-02-17 13:00,280,8,,10000,,0,,,,,,,,,,,,,3.7,-12.6,1023.7,1022.8,
113,인천공항,2026-02-17 14:00,280,10,,10000,,0,,,,,,,,,,,,,4.2,-11.4,1022.9,1022,
113,인천공항,2026-02-17 15:00,260,10,,10000,,0,,,,,,,,,,,,,4.2,-5.1,1022.7,1021.8,
113,인천공항,2026-02-17 16:00,240,11,,10000,,0,,,,,,,,,,,,,3.7,-3.7,1022.1,1021.3,
113,인천공항,2026-02-17 17:00,250,11,,10000,,0,,,,,,,,,,,,,3.2,-2.5,1021.6,1020.8,
113,인천공항,2026-02-17 18:00,240,9,,10000,,0,,,,,,,,,,,,,2.4,-2.4,1021.7,1020.8,
113,인천공항,2026-02-17 19:00,230,9,,10000,,0,,,,,,,,,,,,,1.9,-2.4,1021.5,1020.6,
113,인천공항,2026-02-17 20:00,240,9,,10000,,0,,,,,,,,,,,,,1.7,-2.6,1021.7,1020.8,
113,인천공항,2026-02-17 21:00,240,11,,10000,,0,,,,,,,,,,,,,1.8,-1.5,1022,1021.2,
113,인천공항,2026-02-17 22:00,240,8,,10000,,0,,,,,,,,,,,,,1.5,-1.3,1022.1,1021.3,
113,인천공항,2026-02-17 23:00,220,10,,10000,,0,,,,,,,,,,,,,1.8,-1.6,1022,1021.1,
113,인천공항,2026-02-18 00:00,230,9,,10000,,0,,,,,,,,,,,,,2.2,-2.1,1021.4,1020.6,
113,인천공항,2026-02-18 01:00,240,11,,10000,,0,,,,,,,,,,,,,2.8,-2.5,1020.8,1019.9,
113,인천공항,2026-02-18 02:00,240,10,,10000,,0,,,,,,,,,,,,,3,-2.3,1020.6,1019.8,
113,인천공항,2026-02-18 03:00,240,8,,10000,,0,,,,,,,,,,,,,2.4,-1.4,1020.3,1019.4,
113,인천공항,2026-02-18 04:00,250,10,,5000,10,0,,,,,,,,,,,,,2.7,-.5,1019.8,1018.9,
113,인천공항,2026-02-18 05:00,270,12,,4000,10,0,,,,,,,,,,,,,2.9,-.1,1019.5,1018.7,
113,인천공항,2026-02-18 06:00,280,9,,4000,10,0,,,,,,,,,,,,,1.7,.7,1019.6,1018.7,
113,인천공항,2026-02-18 07:00,320,6,,5000,10,0,,,,,,,,,,,,,.7,-1,1019.9,1019,
113,인천공항,2026-02-18 08:00,320,6,,6000,10,0,,,,,,,,,,,,,.3,-1.4,1020.7,1019.8,
113,인천공항,2026-02-18 09:00,320,9,,8000,5,0,,,,,,,,,,,,,2.7,-3,1021.6,1020.8,
113,인천공항,2026-02-18 10:00,320,11,,10000,,0,,,,,,,,,,,,,3.6,-6,1022.4,1021.5,
113,인천공항,2026-02-18 11:00,310,13,,10000,,0,,,,,,,,,,,,,4.4,-7.5,1022.7,1021.8,
113,인천공항,2026-02-18 12:00,320,16,,10000,,0,,,,,,,,,,,,,4.7,-10.4,1023.1,1022.2,
113,인천공항,2026-02-18 13:00,310,12,,10000,,0,,,,,,,,,,,,,4.9,-10.7,1022.9,1022,
113,인천공항,2026-02-18 14:00,290,13,,10000,,0,,,,,,,,,,,,,5.6,-8.9,1022.5,1021.6,
113,인천공항,2026-02-18 15:00,280,14,,10000,,0,,,,,,,,,,,,,5.1,-7.8,1022.5,1021.7,
113,인천공항,2026-02-18 16:00,270,15,,10000,,0,,,,,,,,,,,,,4.7,-7,1023.1,1022.3,
113,인천공항,2026-02-18 17:00,270,14,,10000,,0,,,,,,,,,,,,,3.6,-4.6,1023.1,1022.2,
113,인천공항,2026-02-18 18:00,280,15,,10000,,0,,,,,,,,,,,,,2.2,-3.2,1023.7,1022.8,
113,인천공항,2026-02-18 19:00,270,12,,10000,,0,,,,,,,,,,,,,1.5,-2.4,1024.2,1023.4,
113,인천공항,2026-02-18 20:00,320,10,,10000,,0,,,,,,,,,,,,,.6,-5.7,1024.3,1023.4,
113,인천공항,2026-02-18 21:00,300,6,,10000,,0,,,,,,,,,,,,,-.6,-5.3,1024.7,1023.8,
113,인천공항,2026-02-18 22:00,350,3,,10000,,0,,,,,,,,,,,,,-.8,-6.3,1024.7,1023.8,
113,인천공항,2026-02-18 23:00,270,4,,10000,,0,,,,,,,,,,,,,-.3,-6.8,1024.8,1024,
113,인천공항,2026-02-19 00:00,290,4,,10000,,0,,,,,,,,,,,,,-2.1,-6.5,1025.3,1024.4,
113,인천공항,2026-02-19 01:00,290,7,,10000,,0,,,,,,,,,,,,,-2.5,-7.4,1025.9,1025,
113,인천공항,2026-02-19 02:00,310,10,,10000,,0,,,,,,,,,,,,,-1.9,-5.4,1026.4,1025.5,
113,인천공항,2026-02-19 03:00,350,4,,10000,,0,,,,,,,,,,,,,-1.2,-6.2,1026.4,1025.5,
113,인천공항,2026-02-19 04:00,70,2,,10000,,0,,,,,,,,,,,,,-2,-6.3,1025.5,1024.6,
113,인천공항,2026-02-19 05:00,110,2,,10000,,0,,,,,,,,,,,,,-3.8,-7.1,1025,1024.1,
113,인천공항,2026-02-19 06:00,50,2,,10000,,0,,,,,,,,,,,,,-4.7,-7.3,1025.7,1024.8,
113,인천공항,2026-02-19 07:00,110,2,,10000,,0,,,,,,,,,,,,,-5,-7.9,1025.6,1024.7,
113,인천공항,2026-02-19 08:00,50,2,,10000,,0,,,,,,,,,,,,,-2.9,-5.7,1025.9,1025.1,
113,인천공항,2026-02-19 09:00,130,3,,10000,,0,,,,,,,,,,,,,.6,-5,1026.2,1025.3,
113,인천공항,2026-02-19 10:00,160,6,,10000,,0,,,,,,,,,,,,,2,-2.9,1026.3,1025.5,
113,인천공항,2026-02-19 11:00,160,7,,10000,,0,,,,,,,,,,,,,3,-3.5,1026.6,1025.7,
113,인천공항,2026-02-19 12:00,220,10,,10000,,0,,,,,,,,,,,,,4.1,-6,1026.3,1025.4,
113,인천공항,2026-02-19 13:00,210,8,,10000,,0,,,,,,,,,,,,,4.6,-6.7,1025.2,1024.3,
113,인천공항,2026-02-19 14:00,220,7,,10000,,0,,,,,,,,,,,,,4.1,-6.4,1024.6,1023.7,
113,인천공항,2026-02-19 15:00,260,8,,10000,,0,,,,,,,,,,,,,4.3,-7,1024.2,1023.4,
113,인천공항,2026-02-19 16:00,250,7,,10000,,0,,,,,,,,,,,,,4.3,-5.5,1023.7,1022.8,
113,인천공항,2026-02-19 17:00,310,4,,10000,,0,,,,,,,,,,,,,4.3,-4.5,1023,1022.1,
113,인천공항,2026-02-19 18:00,320,4,,10000,,0,,,,,,,,,,,,,2.8,-4.5,1022.9,1022,
113,인천공항,2026-02-19 19:00,230,5,,10000,,0,,,,,,,,,,,,,2.3,-2.6,1023.1,1022.2,
113,인천공항,2026-02-19 20:00,210,5,,10000,,0,,,,,,,,,,,,,2.2,-1,1023,1022.1,
113,인천공항,2026-02-19 21:00,190,2,,10000,,0,,,,,,,,,,,,,2.5,-.9,1022.7,1021.8,
113,인천공항,2026-02-19 22:00,150,2,,10000,,0,,,,,,,,,,,,,1.6,-1.3,1022.6,1021.7,
113,인천공항,2026-02-19 23:00,110,3,,10000,,0,,,,,,,,,,,,,-.3,-1.6,1022.2,1021.4,
113,인천공항,2026-02-20 00:00,100,4,,10000,,0,,,,,,,,,,,,,.8,-1.1,1022.2,1021.4,
113,인천공항,2026-02-20 01:00,110,5,,10000,,0,,,,,,,,,,,,,.6,-1.6,1022,1021.1,
113,인천공항,2026-02-20 02:00,90,4,,10000,,3,3,,,,6,,,,2500,,,,.5,-1.6,1021.8,1021,
113,인천공항,2026-02-20 03:00,150,5,,10000,,5,5,,,,6,,,,2000,,,,-.6,-2.1,1021.4,1020.6,
113,인천공항,2026-02-20 04:00,130,6,,10000,,2,2,,,,6,,,,2000,,,,.3,-1.6,1021,1020.1,
113,인천공항,2026-02-20 05:00,130,8,,10000,,1,1,,,,6,,,,2000,,,,.7,-2.6,1020.3,1019.4,
113,인천공항,2026-02-20 06:00,140,4,,10000,,3,3,,,,7,,,,1500,,,,-.2,-3.3,1020,1019.1,
113,인천공항,2026-02-20 07:00,130,6,,10000,,3,3,,,,7,,,,1500,,,,1.3,-3.8,1019.8,1018.9,
113,인천공항,2026-02-20 08:00,130,10,,10000,,0,,,,,,,,,,,,,2.2,-4.1,1019.3,1018.4,
113,인천공항,2026-02-20 09:00,120,8,,10000,,0,,,,,,,,,,,,,3.7,-3.1,1019.7,1018.8,
113,인천공항,2026-02-20 10:00,130,11,,10000,,0,,,,,,,,,,,,,5,-1.4,1019.3,1018.4,
113,인천공항,2026-02-20 11:00,150,8,,10000,,0,,,,,,,,,,,,,6.1,-1,1018.8,1017.9,
113,인천공항,2026-02-20 12:00,150,9,,10000,,0,,,,,,,,,,,,,8.1,.7,1018.2,1017.3,
113,인천공항,2026-02-20 13:00,160,7,,8000,5,0,,,,,,,,,,,,,9.7,1.8,1017.5,1016.6,
113,인천공항,2026-02-20 14:00,190,11,,8000,5,0,,,,,,,,,,,,,11,2,1016.6,1015.7,
113,인천공항,2026-02-20 15:00,190,14,,7000,5,0,,,,,,,,,,,,,10.7,2.1,1016.1,1015.3,
113,인천공항,2026-02-20 16:00,200,13,,7000,5,0,,,,,,,,,,,,,10.6,1.8,1015.7,1014.8,
113,인천공항,2026-02-20 17:00,200,14,,8000,5,0,,,,,,,,,,,,,10,1.5,1015.2,1014.4,
113,인천공항,2026-02-20 18:00,170,12,,7000,5,0,,,,,,,,,,,,,8.6,1.9,1015,1014.1,
113,인천공항,2026-02-20 19:00,170,10,,6000,5,0,,,,,,,,,,,,,7.5,2.6,1015.2,1014.4,
113,인천공항,2026-02-20 20:00,160,10,,5000,5,0,,,,,,,,,,,,,6.3,2.4,1015.4,1014.5,
113,인천공항,2026-02-20 21:00,140,7,,4000,10,0,,,,,,,,,,,,,5,2.6,1015.2,1014.3,
113,인천공항,2026-02-20 22:00,150,7,,3500,10,0,,,,,,,,,,,,,4.2,2.5,1015.2,1014.3,
113,인천공항,2026-02-20 23:00,140,6,,3500,10,0,,,,,,,,,,,,,3.9,1,1015,1014.2,
113,인천공항,2026-02-21 00:00,120,4,,4500,10,0,,,,,,,,,,,,,4.6,.5,1014.9,1014,
113,인천공항,2026-02-21 01:00,130,5,,4500,10,0,,,,,,,,,,,,,2.6,-.9,1014.7,1013.9,
113,인천공항,2026-02-21 02:00,140,5,,5000,10,0,,,,,,,,,,,,,2.2,-.7,1014.5,1013.6,
113,인천공항,2026-02-21 03:00,140,6,,6000,10,0,,,,,,,,,,,,,2.9,-.8,1014.2,1013.4,
113,인천공항,2026-02-21 04:00,110,4,,6000,10,0,,,,,,,,,,,,,2.6,-.7,1013.7,1012.8,
113,인천공항,2026-02-21 05:00,150,6,,5000,10,0,,,,,,,,,,,,,2.9,1,1013.3,1012.4,
113,인천공항,2026-02-21 06:00,150,8,,5000,10,0,,,,,,,,,,,,,4,2.3,1012.9,1012.1,
113,인천공항,2026-02-21 07:00,150,9,,4000,10,0,,,,,,,,,,,,,4.3,3.3,1012.8,1011.9,
113,인천공항,2026-02-21 08:00,140,7,,4500,10,0,,,,,,,,,,,,,5,3.3,1013.3,1012.4,
113,인천공항,2026-02-21 09:00,140,8,,5000,10,0,,,,,,,,,,,,,7.2,2.8,1013.4,1012.5,
113,인천공항,2026-02-21 10:00,150,11,,6000,5,0,,,,,,,,,,,,,9,3.5,1013,1012.2,
113,인천공항,2026-02-21 11:00,170,12,,8000,5,0,,,,,,,,,,,,,11.5,4.3,1012.6,1011.8,
113,인천공항,2026-02-21 12:00,170,18,,9000,5,0,,,,,,,,,,,,,13.3,3.4,1012.2,1011.3,
113,인천공항,2026-02-21 13:00,170,22,,10000,,0,,,,,,,,,,,,,14.3,3.4,1010.9,1010.1,
113,인천공항,2026-02-21 14:00,180,24,,10000,,0,,,,,,,,,,,,,15.4,1.2,1009.8,1009,
113,인천공항,2026-02-21 15:00,190,25,35,10000,,0,,,,,,,,,,,,,15.1,1.3,1009.3,1008.5,
113,인천공항,2026-02-21 16:00,190,24,,10000,,0,,,,,,,,,,,,,14.6,1.4,1009,1008.2,
113,인천공항,2026-02-21 17:00,180,21,39,10000,,2,2,,,,0,,,,20000,,,,13.1,2,1008.7,1007.9,
113,인천공항,2026-02-21 18:00,180,22,33,10000,,3,3,,,,0,,,,20000,,,,12.3,2.7,1008.3,1007.4,
113,인천공항,2026-02-21 19:00,180,22,,10000,,2,2,,,,0,,,,20000,,,,11.4,3.2,1008.2,1007.3,
113,인천공항,2026-02-21 20:00,160,11,,10000,,5,5,,,,0,,,,20000,,,,9.9,2.7,1008.4,1007.6,
113,인천공항,2026-02-21 21:00,160,12,,10000,,4,4,,,,0,,,,20000,,,,9.7,3,1008.4,1007.6,
113,인천공항,2026-02-21 22:00,170,10,,10000,,4,4,,,,0,,,,20000,,,,10.4,2.7,1008.5,1007.6,
113,인천공항,2026-02-21 23:00,150,8,,10000,,4,4,,,,0,,,,20000,,,,9.8,2.7,1008.3,1007.4,
113,인천공항,2026-02-22 00:00,180,17,,10000,,5,3,5,,,6,0,,,3000,20000,,,11.5,3.2,1008.5,1007.6,
113,인천공항,2026-02-22 01:00,180,20,30,10000,,5,1,5,,,6,0,,,3000,20000,,,11.2,4.2,1008.1,1007.3,
113,인천공항,2026-02-22 02:00,170,15,,10000,,5,5,,,,0,,,,20000,,,,10.5,4.2,1007.5,1006.6,
113,인천공항,2026-02-22 03:00,160,15,,10000,,6,6,,,,0,,,,20000,,,,9.9,4.5,1006.4,1005.6,
113,인천공항,2026-02-22 04:00,160,12,23,10000,,5,1,5,,,6,0,,,2500,20000,,,9.7,5.4,1006.2,1005.4,
113,인천공항,2026-02-22 05:00,180,18,,10000,,5,1,5,,,6,0,,,6000,20000,,,11.2,7.1,1006.1,1005.3,
113,인천공항,2026-02-22 06:00,190,16,27,10000,,7,5,7,,,6,6,,,2500,5000,,,10.6,7.5,1005.7,1004.9,
113,인천공항,2026-02-22 07:00,200,17,,9000,10,7,3,7,,,7,6,,,1000,2500,,,9.4,7.6,1005.5,1004.7,
113,인천공항,2026-02-22 08:00,210,21,,5000,10,7,5,7,,,7,6,,,300,1300,,,8.3,7.5,1005.9,1005.1,
113,인천공항,2026-02-22 09:00,220,9,,3000,10,8,6,8,,,7,6,,,200,2500,,,6.8,6.6,1006.8,1006,
113,인천공항,2026-02-22 10:00,240,9,,5000,10,8,4,8,,,7,6,,,500,3000,,,8,4,1006.9,1006,
113,인천공항,2026-02-22 11:00,260,3,,4000,5,8,2,8,,,7,6,,,1000,3000,,,7.6,3.3,1007.1,1006.3,
113,인천공항,2026-02-22 12:00,260,15,,4000,6,8,8,,,,6,,,,3000,,,,6,2.9,1008,1007.1,
113,인천공항,2026-02-22 13:00,290,14,,5000,6,7,7,,,,6,,,,2500,,,,7,2.4,1008,1007.2,
113,인천공항,2026-02-22 14:00,280,18,,7000,6,5,5,,,,6,,,,2500,,,,6.9,-.5,1008.7,1007.9,
113,인천공항,2026-02-22 15:00,290,21,36,10000,6,3,3,,,,6,,,,3500,,,,8,-7.4,1009.9,1009,
113,인천공항,2026-02-22 16:00,300,19,30,10000,6,0,,,,,,,,,,,,,6.9,-8.6,1011.7,1010.9,
113,인천공항,2026-02-22 17:00,270,17,,10000,6,0,,,,,,,,,,,,,5,-3.9,1013.1,1012.2,
113,인천공항,2026-02-22 18:00,280,15,,10000,,0,,,,,,,,,,,,,3.8,-6.1,1014.5,1013.7,
113,인천공항,2026-02-22 19:00,280,14,,10000,,0,,,,,,,,,,,,,2.9,-7.7,1016.3,1015.4,
113,인천공항,2026-02-22 20:00,290,15,,10000,,0,,,,,,,,,,,,,2.5,-8.6,1017.9,1017,
113,인천공항,2026-02-22 21:00,290,17,,10000,,0,,,,,,,,,,,,,2.4,-12.6,1019.6,1018.8,
113,인천공항,2026-02-22 22:00,290,12,,10000,,0,,,,,,,,,,,,,1.9,-11,1020.7,1019.8,
113,인천공항,2026-02-22 23:00,310,13,,10000,,0,,,,,,,,,,,,,1.7,-12.3,1021.8,1021,
113,인천공항,2026-02-23 00:00,300,11,25,10000,,0,,,,,,,,,,,,,.9,-13.2,1022.2,1021.4,
113,인천공항,2026-02-23 01:00,300,8,,10000,,0,,,,,,,,,,,,,.5,-13.1,1022.7,1021.9,
113,인천공항,2026-02-23 02:00,290,7,,10000,,0,,,,,,,,,,,,,-2,-12.2,1022.9,1022,
113,인천공항,2026-02-23 03:00,280,4,,10000,,0,,,,,,,,,,,,,-1.5,-12.9,1022.8,1021.9,
113,인천공항,2026-02-23 04:00,230,2,,10000,,0,,,,,,,,,,,,,-.9,-12.5,1022.9,1022,
113,인천공항,2026-02-23 05:00,240,6,,10000,,0,,,,,,,,,,,,,-.7,-11.2,1023.8,1022.9,
113,인천공항,2026-02-23 06:00,250,6,,10000,,0,,,,,,,,,,,,,-.1,-9.4,1024.4,1023.5,
113,인천공항,2026-02-23 07:00,250,7,,10000,,0,,,,,,,,,,,,,.5,-7.2,1024.8,1023.9,
113,인천공항,2026-02-23 08:00,270,9,,10000,,0,,,,,,,,,,,,,2.2,-5.1,1025.7,1024.8,
113,인천공항,2026-02-23 09:00,360,13,,10000,,0,,,,,,,,,,,,,1.5,-12.4,1026.4,1025.5,
113,인천공항,2026-02-23 10:00,340,12,,10000,,0,,,,,,,,,,,,,2,-14,1026.9,1026,
113,인천공항,2026-02-23 11:00,340,7,,10000,,0,,,,,,,,,,,,,2.7,-14.3,1027.4,1026.6,
113,인천공항,2026-02-23 12:00,320,9,,10000,,0,,,,,,,,,,,,,3,-14.9,1027.2,1026.4,
113,인천공항,2026-02-23 13:00,280,10,,10000,,6,6,,,,0,,,,20000,,,,3.9,-14.4,1027.2,1026.3,
113,인천공항,2026-02-23 14:00,320,9,,10000,,6,6,,,,0,,,,20000,,,,3.4,-15.7,1026.9,1026,
113,인천공항,2026-02-23 15:00,320,9,,10000,,7,4,7,,,4,0,,,14000,20000,,,2.9,-14.3,1026.8,1025.9,
113,인천공항,2026-02-23 16:00,260,10,,10000,,7,4,7,,,4,0,,,14000,20000,,,2.9,-13.7,1026.9,1026,
113,인천공항,2026-02-23 17:00,240,10,,10000,,7,4,7,,,4,0,,,14000,20000,,,2,-14.2,1027.2,1026.3,
113,인천공항,2026-02-23 18:00,260,7,,10000,,7,4,7,,,4,0,,,13000,18000,,,1.4,-13.3,1027.1,1026.2,
113,인천공항,2026-02-23 19:00,270,7,,10000,,7,7,,,,0,,,,17000,,,,1.2,-12.2,1027.2,1026.3,
113,인천공항,2026-02-23 20:00,260,6,,10000,,5,5,,,,0,,,,18000,,,,.6,-10.8,1027.7,1026.8,
113,인천공항,2026-02-23 21:00,260,5,,10000,,7,6,7,,,4,0,,,9000,18000,,,1.4,-9.4,1027.2,1026.3,
113,인천공항,2026-02-23 22:00,270,6,,10000,,7,7,,,,4,,,,10000,,,,1.6,-10.1,1027.4,1026.5,
113,인천공항,2026-02-23 23:00,280,6,,10000,,7,7,,,,4,,,,9000,,,,1.3,-9.6,1027.6,1026.7,
113,인천공항,2026-02-24 00:00,320,7,,10000,,7,7,,,,4,,,,9000,,,,1.4,-9.9,1027.8,1026.9,
113,인천공항,2026-02-24 01:00,360,5,,10000,,7,7,,,,4,,,,9000,,,,1.5,-14,1027.6,1026.7,
113,인천공항,2026-02-24 02:00,30,5,,10000,,7,7,,,,4,,,,7000,,,,1.3,-13.6,1027,1026.1,
113,인천공항,2026-02-24 03:00,30,9,,10000,,7,7,,,,4,,,,7000,,,,.8,-13.4,1026.8,1025.9,
113,인천공항,2026-02-24 04:00,30,8,,10000,,7,7,,,,6,,,,5500,,,,.5,-13.4,1025.9,1025.1,
113,인천공항,2026-02-24 05:00,70,3,,10000,,7,7,,,,6,,,,6000,,,,.4,-12.8,1025.5,1024.7,
113,인천공항,2026-02-24 06:00,50,3,,10000,,7,7,,,,6,,,,5000,,,,.3,-11.7,1025.4,1024.5,
113,인천공항,2026-02-24 07:00,350,3,,10000,,7,7,,,,6,,,,6000,,,,.6,-11.3,1026.6,1025.7,
